quizId,questionId,question,studentId,answer
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,81,BASIC
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,82,"Fortan,pascal"
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,83,pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,84,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,85,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,86,Fortran
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,87,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,88,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,89,C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,90,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,91,COBOL
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,92,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,93,Fortran
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,94,Basic
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,95,PASCAL
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,96,BASIC
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,97,python
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,98,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,99,Apple DOS
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,100,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,101,Unix
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,102,c#
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,103,C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,104,Basic 
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,105,basic
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,106,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,107,
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,108,Basic
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,109,basic C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,110,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,111,BASIC
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,112,Objective C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,113,BASIC
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,114,C++
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,115,Fortran
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,116,SmallTalk
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,117,pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,118,cobol
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,119,Objective C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,120,objective c
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,121,
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,122,objective c
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,123,PASCAL
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,124,objective c
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,125,C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,126,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,127,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,128,C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,129,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,130,Small talk
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,131,Basic
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,132,fortran
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,133,C++
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,134,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,135,BASIC
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,136,C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,137,BASIC
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,138,PASCAL
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,139,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,140,C++
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,141,Fortorn
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,142,Basic
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,143,fortran
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,144,x-code
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,145,Cobol
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,146,FORTRAN
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,147,C
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,148,cobol
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,149,cobol
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,150,pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,151,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,152,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,153,c++
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,154,Scala
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,155,machintosh
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,156,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,157,pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,158,Pascal
1,3,What was Paul's programming language in High-School?Hint: he used in on an Apple II,159,Pascal
1,4,Name one of the Inventors of the C programming Language,1,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,2,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,3,
1,4,Name one of the Inventors of the C programming Language,4,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,5,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,6,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,7,Denise Ritchie
1,4,Name one of the Inventors of the C programming Language,8,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,9,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,10,Dennis ritche
1,4,Name one of the Inventors of the C programming Language,11,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,12,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,13,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,14,Denis Ritchie
1,4,Name one of the Inventors of the C programming Language,15,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,16,Dennis Ritche
1,4,Name one of the Inventors of the C programming Language,17,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,18,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,19,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,20,Dennise Richie
1,4,Name one of the Inventors of the C programming Language,21,"Dennis Ritchie,Brian Kernighan"
1,4,Name one of the Inventors of the C programming Language,22,Dennis Ritchle
1,4,Name one of the Inventors of the C programming Language,23,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,24,"Brian Kerninghan, Dennis Ritchie,"
1,4,Name one of the Inventors of the C programming Language,25,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,26,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,27,Denise Ritchie and Kerningan
1,4,Name one of the Inventors of the C programming Language,28,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,29,dennis rithchie
1,4,Name one of the Inventors of the C programming Language,30,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,31,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,32,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,33,Dennis MacAlistair Ritchie
1,4,Name one of the Inventors of the C programming Language,34,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,35,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,36,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,37,Ken
1,4,Name one of the Inventors of the C programming Language,38,Dennis ricche
1,4,Name one of the Inventors of the C programming Language,39,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,40,Dennis MacAlistair Ritchie
1,4,Name one of the Inventors of the C programming Language,41,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,42,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,43,dennis ritche
1,4,Name one of the Inventors of the C programming Language,44,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,45,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,46,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,47,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,48,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,49,Dennis MacAlistair Ritchie
1,4,Name one of the Inventors of the C programming Language,50,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,51,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,52,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,53,Dennis Ritche
1,4,Name one of the Inventors of the C programming Language,54,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,55,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,56,Dennis MacAlistair Ritchie
1,4,Name one of the Inventors of the C programming Language,57,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,58,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,59,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,60,Dennis Richie
1,4,Name one of the Inventors of the C programming Language,61,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,62,Dennis Richie
1,4,Name one of the Inventors of the C programming Language,63,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,64,Denis Ritchie
1,4,Name one of the Inventors of the C programming Language,65,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,66,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,67,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,68,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,69,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,70,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,71,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,72,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,73,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,74,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,75,Denise Richie
1,4,Name one of the Inventors of the C programming Language,76,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,77,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,78,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,79,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,80,Dennis Ritche
1,4,Name one of the Inventors of the C programming Language,81,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,82,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,83,Denis Ritchie
1,4,Name one of the Inventors of the C programming Language,84,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,85,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,86,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,87,Dennis Ritchle
1,4,Name one of the Inventors of the C programming Language,88,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,89,Dennis Ritche
1,4,Name one of the Inventors of the C programming Language,90,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,91,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,92,Dennis ritchie
1,4,Name one of the Inventors of the C programming Language,93,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,94,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,95,"Dennis Ritchie,Ken Thompson"
1,4,Name one of the Inventors of the C programming Language,96,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,97,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,98,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,99,Dennis Ritche
1,4,Name one of the Inventors of the C programming Language,100,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,101,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,102,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,103,DENNIS RITCH
1,4,Name one of the Inventors of the C programming Language,104,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,105,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,106,Dennis Ritche
1,4,Name one of the Inventors of the C programming Language,107,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,108,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,109,Dennis ritche
1,4,Name one of the Inventors of the C programming Language,110,Dennis ritchie
1,4,Name one of the Inventors of the C programming Language,111,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,112,Dennis Richie
1,4,Name one of the Inventors of the C programming Language,113,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,114,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,115,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,116,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,117,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,118,Dennis richtie
1,4,Name one of the Inventors of the C programming Language,119,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,120,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,121,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,122,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,123,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,124,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,125,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,126,DeninisRitchie
1,4,Name one of the Inventors of the C programming Language,127,Denish Richi
1,4,Name one of the Inventors of the C programming Language,128,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,129,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,130,Brian
1,4,Name one of the Inventors of the C programming Language,131,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,132,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,133,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,134,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,135,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,136,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,137,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,138,Dannis Ritchie
1,4,Name one of the Inventors of the C programming Language,139,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,140,Dennis MacAlistair Ritchie
1,4,Name one of the Inventors of the C programming Language,141,Denis Ritchie
1,4,Name one of the Inventors of the C programming Language,142,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,143,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,144,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,145,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,146,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,147,Denis Ritchie
1,4,Name one of the Inventors of the C programming Language,148,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,149,
1,4,Name one of the Inventors of the C programming Language,150,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,151,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,152,Dennis Ritche
1,4,Name one of the Inventors of the C programming Language,153,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,154,Richie
1,4,Name one of the Inventors of the C programming Language,155,dennis ritchie
1,4,Name one of the Inventors of the C programming Language,156,Dennis Ritchie
1,4,Name one of the Inventors of the C programming Language,157,Dennis Richie
1,4,Name one of the Inventors of the C programming Language,158,Dennis Ritchi
1,4,Name one of the Inventors of the C programming Language,159,Dennis Ritchi
1,5,"Other than ""Waterfall"", name another popular software development methodology.",1,
1,5,"Other than ""Waterfall"", name another popular software development methodology.",2,"Agile,Scrum, XP"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",3,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",4,"Agile Modelling,Spiral Modelling,Incremental Modelling,Scrum,Iterative Modelling"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",5,"Agile, Iterative"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",6,Scrum framework using the Agile process.
1,5,"Other than ""Waterfall"", name another popular software development methodology.",7,Spiral
1,5,"Other than ""Waterfall"", name another popular software development methodology.",8,Extreme programming
1,5,"Other than ""Waterfall"", name another popular software development methodology.",9,"Agile Modelling,Spiral Modelling,Incremental Modelling, Scrum, Iterative modelling"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",10,
1,5,"Other than ""Waterfall"", name another popular software development methodology.",11,Agile Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",12,"Incremental,Prototyping"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",13,"Hybrid, Agile, Spiral"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",14,"Agile, RUP"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",15,"Spiral, Agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",16,"agile model,v model"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",17,"Agile, Spiral"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",18,"Agile Modeling,Incremental Modeling,Prototype Modeling,Spiral Modeling,Scrum,Iterative,Modeling"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",19,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",20,"incremental, agile, rapid programming"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",21,Agile Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",22,scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",23,"Rapid, Agile, Spiral, Prototyping"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",24,"Agile, Iterative,"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",25,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",26,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",27,Agile Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",28,"Spiral model , RAD model , Agile Model, Increment model"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",29,agile (scrum)
1,5,"Other than ""Waterfall"", name another popular software development methodology.",30,"Agile,Xtreme Programming (XP),Rational Unified Process (RUP)"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",31,agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",32,Agile Development
1,5,"Other than ""Waterfall"", name another popular software development methodology.",33,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",34,Agile Software Development Methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",35,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",36,Prototyping model
1,5,"Other than ""Waterfall"", name another popular software development methodology.",37,"Scrum, Agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",38,Spiral
1,5,"Other than ""Waterfall"", name another popular software development methodology.",39,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",40,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",41,"agile, spiral"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",42,"Agile,UP,Spiral"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",43,agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",44,"XP,AGILE"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",45,agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",46,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",47,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",48,Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",49,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",50,"Agile methodology,Spiral methodolgy,Iterative methodology"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",51,Agile Method
1,5,"Other than ""Waterfall"", name another popular software development methodology.",52,"Agile, EXTREME PROGRAMMING"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",53,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",54,"Agile, Spiral, RAD"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",55,"Agile, Spiral"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",56,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",57,"Agile methodology,RAD"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",58,"Agile, XP"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",59,Agile methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",60,"Spiral, Agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",61,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",62,Spiral
1,5,"Other than ""Waterfall"", name another popular software development methodology.",63,"Agile modeling, Spiral modeling"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",64,"Unified Process,Extreme Programming,Spiral Methodology"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",65,Agile modelling
1,5,"Other than ""Waterfall"", name another popular software development methodology.",66,Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",67,Spiral
1,5,"Other than ""Waterfall"", name another popular software development methodology.",68,spiral model
1,5,"Other than ""Waterfall"", name another popular software development methodology.",69,Agile methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",70,"Spiral, agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",71,"Agile , Spiral, Extreme"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",72,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",73,"Agile, Spiral, XP"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",74,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",75,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",76,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",77,"Incremental model, Agile model, Spiral Model, Iterative model"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",78,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",79,Agile Software Development methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",80,"Lean, Scrum, Kanban"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",81,Agile methodlogy
1,5,"Other than ""Waterfall"", name another popular software development methodology.",82,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",83,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",84,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",85,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",86,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",87,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",88,Agile Methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",89,Agile/Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",90,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",91,"Scrum Agile Development model,Spiral development model"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",92,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",93,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",94,Agile methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",95,"Spiral methodology,Agile methodology"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",96,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",97,prototyping
1,5,"Other than ""Waterfall"", name another popular software development methodology.",98,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",99,"Agile , Scrum"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",100,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",101,Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",102,"Iterator methodology,Spiral methodology"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",103,"SPIRAL,SCRUM"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",104,"Agile, Scrum"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",105,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",106,"Spiral Methodolgy, Agile Methodology"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",107,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",108,
1,5,"Other than ""Waterfall"", name another popular software development methodology.",109,spiral
1,5,"Other than ""Waterfall"", name another popular software development methodology.",110,"RUP, spiral, agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",111,Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",112,Iterative
1,5,"Other than ""Waterfall"", name another popular software development methodology.",113,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",114,"Agile, spiral, incremental.."
1,5,"Other than ""Waterfall"", name another popular software development methodology.",115,Agile methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",116,Agile Methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",117,spiral model
1,5,"Other than ""Waterfall"", name another popular software development methodology.",118,Agile Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",119,Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",120,"incremental,agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",121,Agile Methodology
1,5,"Other than ""Waterfall"", name another popular software development methodology.",122,agile modeling
1,5,"Other than ""Waterfall"", name another popular software development methodology.",123,"Spiral, RAD, Prototype, Agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",124,"Extreme Engineering,Incremental, Agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",125,Scrum
1,5,"Other than ""Waterfall"", name another popular software development methodology.",126,XP
1,5,"Other than ""Waterfall"", name another popular software development methodology.",127,"Spiral Methodology,Rapid Application Development (RAD),Agile Methodology,Prototype"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",128,Spiral model
1,5,"Other than ""Waterfall"", name another popular software development methodology.",129,Iterative
1,5,"Other than ""Waterfall"", name another popular software development methodology.",130,"Spirals, Agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",131,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",132,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",133,Agile
1,5,"Other than ""Waterfall"", name another popular software development methodology.",134,Spiral Model
1,5,"Other than ""Waterfall"", name another popular software development methodology.",135,"Scrum,Lean, Spiral"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",136,Scrum Agile methodologies
1,5,"Other than ""Waterfall"", name another popular software development methodology.",137,"Spiral, Agile"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",138,"Spiral Methodology,Agile Methodology"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",139,"RAD, SPIRAL, AGILE"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",140,Spiral
1,5,"Other than ""Waterfall"", name another popular software development methodology.",141,"Agile Methodology, Spiral."
1,5,"Other than ""Waterfall"", name another popular software development methodology.",142,"Prototype, Rapid, Agile, UP, spiral, XP"
1,5,"Other than ""Waterfall"", name another popular software development methodology.",143,Agile Methodology
